"id","channel","title","summary","url","published_date","source","severity","affected_states","raw_json","fetched_at","created_at"
"65dde598-7474-420f-9e1a-3ef482d8f831","fda_recalls","Drug Recalls, Withdrawals & Warnings (FDA Alerts) - Drugs.com","Get the latest up-to-date information on FDA drug recalls, withdrawals, and warnings. Subscribe to alerts by email, app notification, or news feeds.","https://www.drugs.com/fda_alerts.html",,"drugs.com","medium",,"{""title"":""Drug Recalls, Withdrawals & Warnings (FDA Alerts) - Drugs.com"",""link"":""https://www.drugs.com/fda_alerts.html"",""snippet"":""Get the latest up-to-date information on FDA drug recalls, withdrawals, and warnings. Subscribe to alerts by email, app notification, or news feeds.""}","2026-06-11 23:09:00.673838","2026-06-11 23:09:00.673838"
"6836eef3-5ead-406a-a4eb-5afe39d70a12","disaster","FEMA Major Disaster Declaration - Virginia Severe Winter Storms ...","FEMA has issued a Major Disaster Declaration for areas of Virginia affected by severe winter storms and flooding from February 10-18, 2025.","https://safeguardproperties.com/fema-major-disaster-declaration-virginia-severe-winter-storms-and-flooding/",,"safeguardproperties.com","high",,"{""title"":""FEMA Major Disaster Declaration - Virginia Severe Winter Storms ..."",""link"":""https://safeguardproperties.com/fema-major-disaster-declaration-virginia-severe-winter-storms-and-flooding/"",""snippet"":""FEMA has issued a Major Disaster Declaration for areas of Virginia affected by severe winter storms and flooding from February 10-18, 2025."",""date"":""Apr 4, 2025""}","2026-06-11 23:09:02.854382","2026-06-11 23:09:02.854382"
"684202b9-95b1-41ed-bcf8-6bb43739d64f","disaster","Home | disasterassistance.gov","We can help you apply for FEMA disaster assistance and guide you to other resources to help you recover.","http://www.disasterassistance.gov/",,"disasterassistance.gov","low",,"{""title"":""Home | disasterassistance.gov"",""link"":""http://www.disasterassistance.gov/"",""snippet"":""We can help you apply for FEMA disaster assistance and guide you to other resources to help you recover.""}","2026-06-11 23:09:01.762474","2026-06-11 23:09:01.762474"
"6ae04289-2b8f-44d3-a131-3cf519a9b098","travel_advisory","Travel Advisories","4 - Do not travel This is the highest advisory level 4: Advisory Level 3: Reconsider Travel March. Advisory Level 4: Do Not Travel December 19, 2025 Zambia ...","https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories..html",,"travel.state.gov","high",,"{""title"":""Travel Advisories"",""link"":""https://travel.state.gov/content/travel/en/traveladvisories/traveladvisories..html"",""snippet"":""4 - Do not travel This is the highest advisory level 4: Advisory Level 3: Reconsider Travel March. Advisory Level 4: Do Not Travel December 19, 2025 Zambia ...""}","2026-06-11 23:08:58.709767","2026-06-11 23:08:58.709767"
"6cfa33f2-73da-44dc-8524-6544809b285d","fda_recalls","Dozens of Generic Medications Recalled Due to Quality Issues - AARP","Several generic drugs were recalled over quality concerns; check lot numbers and talk to your pharmacist if your medication is affected.","https://www.aarp.org/health/drugs-supplements/generic-drugs-medications-recall-april-2025/",,"aarp.org","low",,"{""title"":""Dozens of Generic Medications Recalled Due to Quality Issues - AARP"",""link"":""https://www.aarp.org/health/drugs-supplements/generic-drugs-medications-recall-april-2025/"",""snippet"":""Several generic drugs were recalled over quality concerns; check lot numbers and talk to your pharmacist if your medication is affected."",""date"":""Apr 17, 2025""}","2026-06-11 23:09:01.158342","2026-06-11 23:09:01.158342"
"6ee54741-ad7b-42fe-8c90-4069870ed803","fda_recalls","2025 Medical Device Recalls: The Most Serious Events Reported by ...","The FDA confirmed 376 Class I recalls in 2025. This analysis examines a subset of 107 events published on the agency's website—each one a ...","https://www.linkedin.com/pulse/2025-medical-device-recalls-most-serious-events-reported-rivel-m4g1e",,"linkedin.com","low",,"{""title"":""2025 Medical Device Recalls: The Most Serious Events Reported by ..."",""link"":""https://www.linkedin.com/pulse/2025-medical-device-recalls-most-serious-events-reported-rivel-m4g1e"",""snippet"":""The FDA confirmed 376 Class I recalls in 2025. This analysis examines a subset of 107 events published on the agency's website—each one a ..."",""date"":""Feb 18, 2026""}","2026-06-11 23:09:00.811385","2026-06-11 23:09:00.811385"
"6f3f7d1a-62ee-4e3b-981c-8d9f7bead4e3","fda_recalls","Drug Safety and Availability - FDA","Information for consumers and health professionals on new drug warnings and other safety information, drug label changes, and shortages of medically necessary ...","https://www.fda.gov/drugs/drug-safety-and-availability",,"fda.gov","low",,"{""title"":""Drug Safety and Availability - FDA"",""link"":""https://www.fda.gov/drugs/drug-safety-and-availability"",""snippet"":""Information for consumers and health professionals on new drug warnings and other safety information, drug label changes, and shortages of medically necessary ...""}","2026-06-11 23:09:01.227328","2026-06-11 23:09:01.227328"
"705c3e92-e2b3-4a6d-b316-cee267a1486b","disaster","The FEMA Act of 2025: An Overview - EveryCRSReport.com","Title IV would also require the President to provide a detailed justification of a denial or approval to governors requesting a major disaster ...","https://www.everycrsreport.com/reports/R48856.html",,"everycrsreport.com","high",,"{""title"":""The FEMA Act of 2025: An Overview - EveryCRSReport.com"",""link"":""https://www.everycrsreport.com/reports/R48856.html"",""snippet"":""Title IV would also require the President to provide a detailed justification of a denial or approval to governors requesting a major disaster ..."",""date"":""Jan 29, 2026""}","2026-06-11 23:09:02.018959","2026-06-11 23:09:02.018959"
"70bd46b8-99ad-4567-b97e-ec665d8693dc","travel_advisory","Travel Advisories - State Department","Levels 1 and 2: Every 12 months. Levels 3 and 4: At least every 6 months. A Travel Advisory will also be updated any time conditions change substantially.","https://travel.state.gov/en/international-travel/travel-advisories.html",,"travel.state.gov","low",,"{""title"":""Travel Advisories - State Department"",""link"":""https://travel.state.gov/en/international-travel/travel-advisories.html"",""snippet"":""Levels 1 and 2: Every 12 months. Levels 3 and 4: At least every 6 months. A Travel Advisory will also be updated any time conditions change substantially.""}","2026-06-11 23:08:58.503736","2026-06-11 23:08:58.503736"
"7517ce69-f9fd-418e-8afe-de653620e0b8","disaster","rearc-data/fema-disaster-declarations-summaries: OpenFEMA Dataset","This dataset lists all official FEMA Disaster Declarations, beginning with the first disaster declaration in 1953 and features all three disaster declaration ...","https://github.com/rearc-data/fema-disaster-declarations-summaries",,"github.com","low",,"{""title"":""rearc-data/fema-disaster-declarations-summaries: OpenFEMA Dataset"",""link"":""https://github.com/rearc-data/fema-disaster-declarations-summaries"",""snippet"":""This dataset lists all official FEMA Disaster Declarations, beginning with the first disaster declaration in 1953 and features all three disaster declaration ...""}","2026-06-11 23:09:02.533187","2026-06-11 23:09:02.533187"
"77d2162b-3f0a-4783-b3ac-acbbb123fa6b","fda_recalls","Medical Device Recalls and Early Alerts - FDA","Update – September 29, 2025. CDRH is expanding the Communications Pilot to Enhance the Medical Device Recall Program to include all medical ...","https://www.fda.gov/medical-devices/medical-device-safety/medical-device-recalls-and-early-alerts",,"fda.gov","medium",,"{""title"":""Medical Device Recalls and Early Alerts - FDA"",""link"":""https://www.fda.gov/medical-devices/medical-device-safety/medical-device-recalls-and-early-alerts"",""snippet"":""Update – September 29, 2025. CDRH is expanding the Communications Pilot to Enhance the Medical Device Recall Program to include all medical ..."",""date"":""4 days ago""}","2026-06-11 23:09:00.328764","2026-06-11 23:09:00.328764"
"78cac7f6-c0e3-4646-89f4-cd6c83908149","disaster","FEMA.gov: Home","Major Disaster Declaration: Hawaii. Individual and public assistance are now available for the areas affected by severe storms, flooding, landslides and ...","https://www.fema.gov/home",,"fema.gov","high",,"{""title"":""FEMA.gov: Home"",""link"":""https://www.fema.gov/home"",""snippet"":""Major Disaster Declaration: Hawaii. Individual and public assistance are now available for the areas affected by severe storms, flooding, landslides and ...""}","2026-06-11 23:09:01.570131","2026-06-11 23:09:01.570131"
"7b27d622-ec88-4acb-a15d-0f5979755ad7","disaster","DHS Announces Six Major Disaster Declarations Approved Last ...","DHS, through FEMA, announced that President Trump has approved six major disaster declarations to support locally led recovery efforts in ...","https://www.dhs.gov/news/2025/09/15/dhs-announces-six-major-disaster-declarations-approved-last-week-supporting",,"dhs.gov","high",,"{""title"":""DHS Announces Six Major Disaster Declarations Approved Last ..."",""link"":""https://www.dhs.gov/news/2025/09/15/dhs-announces-six-major-disaster-declarations-approved-last-week-supporting"",""snippet"":""DHS, through FEMA, announced that President Trump has approved six major disaster declarations to support locally led recovery efforts in ..."",""date"":""Sep 15, 2025""}","2026-06-11 23:09:02.147684","2026-06-11 23:09:02.147684"
"7b785a45-a898-4a61-9e87-b85c9b868619","public_health","Public health experts encouraged residents to use the ... - Instagram","123 likes, 6 comments - 9newsdenver on December 12, 2025: ""Public health experts encouraged residents to use the resource during peak ...","https://www.instagram.com/reel/DSKTAS8EiCi/",,"instagram.com","low",,"{""title"":""Public health experts encouraged residents to use the ... - Instagram"",""link"":""https://www.instagram.com/reel/DSKTAS8EiCi/"",""snippet"":""123 likes, 6 comments - 9newsdenver on December 12, 2025: \""Public health experts encouraged residents to use the resource during peak ..."",""date"":""Dec 12, 2025""}","2026-05-31 23:06:26.574604","2026-05-31 23:06:26.574604"
"8333473a-5401-4034-a3da-dfe7b2ac3ed0","fda_recalls","Drug Recalls - FDA","Jump to Recall Announcements. A drug recall is one of the most effective ways to protect consumers from a defective or potentially harmful medicine.","https://www.fda.gov/drugs/drug-safety-and-availability/drug-recalls",,"fda.gov","low",,"{""title"":""Drug Recalls - FDA"",""link"":""https://www.fda.gov/drugs/drug-safety-and-availability/drug-recalls"",""snippet"":""Jump to Recall Announcements. A drug recall is one of the most effective ways to protect consumers from a defective or potentially harmful medicine.""}","2026-06-11 23:09:00.949392","2026-06-11 23:09:00.949392"
"84828141-bd6b-426c-b02f-329d508b5563","public_health","A drop in CDC health alerts leaves doctors 'flying blind' - NPR","The CDC issued just six alerts from the agency's Health Alert Network in 2025. ... CDC never issued a HAN about recent outbreaks of ...","https://www.npr.org/2026/02/06/nx-s1-5689923/drop-in-cdc-health-alerts-hans",,"npr.org","medium",,"{""title"":""A drop in CDC health alerts leaves doctors 'flying blind' - NPR"",""link"":""https://www.npr.org/2026/02/06/nx-s1-5689923/drop-in-cdc-health-alerts-hans"",""snippet"":""The CDC issued just six alerts from the agency's Health Alert Network in 2025. ... CDC never issued a HAN about recent outbreaks of ..."",""date"":""Feb 6, 2026""}","2026-05-31 23:06:26.013779","2026-05-31 23:06:26.013779"
"85a7cbee-9ec9-47a9-8a96-64a1a30305ec","travel_advisory","Public Health: U.S. CDC Travel Health Notices - MSK Library Guides","CDC Travel Notices · Level 2 - Malaria in MayotteThis link opens in a new window Jun 1, 2026 · Level 1 - Diphtheria in Sub-Saharan AfricaThis link opens in a new ...","https://libguides.mskcc.org/publichealth/resources/travelnotices",,"libguides.mskcc.org","low",,"{""title"":""Public Health: U.S. CDC Travel Health Notices - MSK Library Guides"",""link"":""https://libguides.mskcc.org/publichealth/resources/travelnotices"",""snippet"":""CDC Travel Notices · Level 2 - Malaria in MayotteThis link opens in a new window Jun 1, 2026 · Level 1 - Diphtheria in Sub-Saharan AfricaThis link opens in a new ...""}","2026-06-11 23:08:57.880034","2026-06-11 23:08:57.880034"
"864cec22-85ac-4df8-86b7-25019c946a22","fda_recalls","Medical Device Safety - FDA","Subscribe to Medical Device Safety and Recalls. Sign up to receive email updates on medical device recalls, safety communications, and other safety information.","https://www.fda.gov/medical-devices/medical-device-safety",,"fda.gov","low",,"{""title"":""Medical Device Safety - FDA"",""link"":""https://www.fda.gov/medical-devices/medical-device-safety"",""snippet"":""Subscribe to Medical Device Safety and Recalls. Sign up to receive email updates on medical device recalls, safety communications, and other safety information.""}","2026-06-11 23:09:01.571126","2026-06-11 23:09:01.571126"
"87fbad0e-8d01-4441-99bf-21df80132d45","disaster","Governor Abbott Announces Federal Disaster Declaration For South ...","Governor Greg Abbott today announced that four South Texas counties have been approved for federal disaster assistance as part of a Major Disaster Declaration.","https://tdem.texas.gov/press-release/5-23-25",,"tdem.texas.gov","high",,"{""title"":""Governor Abbott Announces Federal Disaster Declaration For South ..."",""link"":""https://tdem.texas.gov/press-release/5-23-25"",""snippet"":""Governor Greg Abbott today announced that four South Texas counties have been approved for federal disaster assistance as part of a Major Disaster Declaration."",""date"":""May 23, 2025""}","2026-06-11 23:09:03.247375","2026-06-11 23:09:03.247375"
"881e8d71-60ac-4b87-a942-c5c962e4f116","fda_recalls","FDA Alerts | Clinical Research Resource HUB","MedWatch alerts provide timely new safety information on human drugs, medical devices, vaccines and other biologics, dietary supplements, and cosmetics.","https://hub.ucsf.edu/fda-alerts",,"hub.ucsf.edu","medium",,"{""title"":""FDA Alerts | Clinical Research Resource HUB"",""link"":""https://hub.ucsf.edu/fda-alerts"",""snippet"":""MedWatch alerts provide timely new safety information on human drugs, medical devices, vaccines and other biologics, dietary supplements, and cosmetics.""}","2026-06-11 23:09:01.912288","2026-06-11 23:09:01.912288"
"889b240b-9e9e-4b28-813e-9fea6c90fb9a","disaster","Press Releases | FEMA.gov","All Disaster Declarations · Assistance After a Disaster · Businesses · Governments and Private Non-Profits · Individuals and Families · Tools to Recover ...","https://www.fema.gov/about/news-multimedia/press-releases",,"fema.gov","low",,"{""title"":""Press Releases | FEMA.gov"",""link"":""https://www.fema.gov/about/news-multimedia/press-releases"",""snippet"":""All Disaster Declarations · Assistance After a Disaster · Businesses · Governments and Private Non-Profits · Individuals and Families · Tools to Recover ...""}","2026-06-11 23:09:02.083358","2026-06-11 23:09:02.083358"
"8a6d16ec-a316-46a1-af88-5f898f87eb9b","public_health","2026 Multi-country Hantavirus Cluster Linked to Cruise Ship","CDC Health Alert Network (HAN) Health Advisory: 2026 Multi-country Hantavirus Cluster Linked to Cruise Ship. Missouri Department of Health ...","https://content.govdelivery.com/accounts/MODHSS/bulletins/416935b",,"content.govdelivery.com","medium",,"{""title"":""2026 Multi-country Hantavirus Cluster Linked to Cruise Ship"",""link"":""https://content.govdelivery.com/accounts/MODHSS/bulletins/416935b"",""snippet"":""CDC Health Alert Network (HAN) Health Advisory: 2026 Multi-country Hantavirus Cluster Linked to Cruise Ship. Missouri Department of Health ..."",""date"":""May 10, 2026""}","2026-05-31 23:06:25.804117","2026-05-31 23:06:25.804117"
"91ac8110-0c24-438c-ad9b-b6d57e305bdd","public_health","CAHAN Disease Notification – CDC Health Alert Network (HAN ...","CDC first issued a Health Advisory (HAN-00528) about this outbreak on May 8, 2026. Hantaviruses are a group of viruses that typically spread to ...","https://www.ochealthinfo.com/cd-news-alert/cahan-disease-notification-cdc-health-alert-network-han-health-update-2026-hantavirus",,"ochealthinfo.com","medium",,"{""title"":""CAHAN Disease Notification – CDC Health Alert Network (HAN ..."",""link"":""https://www.ochealthinfo.com/cd-news-alert/cahan-disease-notification-cdc-health-alert-network-han-health-update-2026-hantavirus"",""snippet"":""CDC first issued a Health Advisory (HAN-00528) about this outbreak on May 8, 2026. Hantaviruses are a group of viruses that typically spread to ..."",""date"":""May 19, 2026""}","2026-05-31 23:06:25.525529","2026-05-31 23:06:25.525529"
"951da103-6c9c-45ed-9bba-5e94de9e8aa7","public_health","Colorado Health Alert Network (HAN)","HAN Alert - Measles case identified in Pueblo County, Colorado (March 31, 2025) · HAN Update - Additional potential exposure location to previously reported ...","https://cdphe.colorado.gov/dcphr/han",,"cdphe.colorado.gov","medium",,"{""title"":""Colorado Health Alert Network (HAN)"",""link"":""https://cdphe.colorado.gov/dcphr/han"",""snippet"":""HAN Alert - Measles case identified in Pueblo County, Colorado (March 31, 2025) · HAN Update - Additional potential exposure location to previously reported ...""}","2026-05-31 23:06:26.083719","2026-05-31 23:06:26.083719"
"96e54554-1388-4d2d-ac0c-e5d987b895b7","disaster","Federal Disaster Declaration Approved for Tennessee Counties ...","The Tennessee counties that are approved to receive FEMA Public Assistance include Cheatham, Davidson, Decatur, Dyer, Fayette, Gibson, Grundy, ...","https://www.tn.gov/governor/news/2025/6/20/federal-disaster-declaration-approved-for-tennessee-counties-from-april-storms-.html",,"tn.gov","low",,"{""title"":""Federal Disaster Declaration Approved for Tennessee Counties ..."",""link"":""https://www.tn.gov/governor/news/2025/6/20/federal-disaster-declaration-approved-for-tennessee-counties-from-april-storms-.html"",""snippet"":""The Tennessee counties that are approved to receive FEMA Public Assistance include Cheatham, Davidson, Decatur, Dyer, Fayette, Gibson, Grundy, ..."",""date"":""Jun 20, 2025""}","2026-06-11 23:09:02.918456","2026-06-11 23:09:02.918456"
"9f0589b0-3ab9-4a41-a902-1f0cf2fcdcbc","public_health","Los Angeles Health Alert Network","The Department of Public Health (DPH) emails priority communications to health care professionals through LAHAN. Topics include local or national disease ...","http://publichealth.lacounty.gov/lahan/",,"publichealth.lacounty.gov","medium",,"{""title"":""Los Angeles Health Alert Network"",""link"":""http://publichealth.lacounty.gov/lahan/"",""snippet"":""The Department of Public Health (DPH) emails priority communications to health care professionals through LAHAN. Topics include local or national disease ...""}","2026-05-31 23:06:26.783758","2026-05-31 23:06:26.783758"
"a5edd147-f901-474b-aa3b-c593c9f1af23","public_health","Public Health Alerts - WHN","The United States is experiencing its worst measles outbreak in over three decades, with 935 confirmed cases and three deaths reported as of early May 2025, ...","https://whn.global/public-health-alerts/",,"whn.global","medium",,"{""title"":""Public Health Alerts - WHN"",""link"":""https://whn.global/public-health-alerts/"",""snippet"":""The United States is experiencing its worst measles outbreak in over three decades, with 935 confirmed cases and three deaths reported as of early May 2025, ...""}","2026-05-31 23:06:26.153618","2026-05-31 23:06:26.153618"
"a67e124f-33cc-4912-bc4c-ae351e9497ee","public_health","Health Alerts and Advisories | Napa County, CA","The California Health Alert Network (CAHAN) is the State of California's web-based information and communications system for distribution of health alerts, ...","https://www.napacounty.gov/588/Health-Alerts-and-Advisories",,"napacounty.gov","medium",,"{""title"":""Health Alerts and Advisories | Napa County, CA"",""link"":""https://www.napacounty.gov/588/Health-Alerts-and-Advisories"",""snippet"":""The California Health Alert Network (CAHAN) is the State of California's web-based information and communications system for distribution of health alerts, ...""}","2026-05-31 23:06:26.992812","2026-05-31 23:06:26.992812"
"a6b9c65a-d8bf-4944-becd-58c7802aebe9","disaster","[PDF] US in Disaster - Analysis of FEMA Data","In total in 2024 there were 108 declarations counting both Major Disasters and. Emergencies, which amounts to one Disaster or Emergency declaration every 3 days ...","https://www.iied.org/sites/default/files/uploads/2025/03/IIED_FEMA_Disasters_Factsheet_Mar2025.pdf",,"iied.org","high",,"{""title"":""[PDF] US in Disaster - Analysis of FEMA Data"",""link"":""https://www.iied.org/sites/default/files/uploads/2025/03/IIED_FEMA_Disasters_Factsheet_Mar2025.pdf"",""snippet"":""In total in 2024 there were 108 declarations counting both Major Disasters and. Emergencies, which amounts to one Disaster or Emergency declaration every 3 days ...""}","2026-06-11 23:09:02.339883","2026-06-11 23:09:02.339883"
"a6ea0db1-5f0d-482e-a986-eaa7b7b75021","disaster","[PDF] DECLARED DECEMBER 12, 2025","Specifically, FEMA is authorized to provide emergency protective measures (Category B), limited to direct federal assistance, under the Public ...","https://governor.wa.gov/sites/default/files/2025-12/SUMMARY%203629-EM.pdf?utm",,"governor.wa.gov","high",,"{""title"":""[PDF] DECLARED DECEMBER 12, 2025"",""link"":""https://governor.wa.gov/sites/default/files/2025-12/SUMMARY%203629-EM.pdf?utm"",""snippet"":""Specifically, FEMA is authorized to provide emergency protective measures (Category B), limited to direct federal assistance, under the Public ..."",""date"":""Dec 12, 2025""}","2026-06-11 23:09:02.404385","2026-06-11 23:09:02.404385"
"a923ef8d-be2f-459b-ba2b-1a2ffa9275b2","travel_advisory","Travel Health Update: July/August 2025","There are level 2 travel health notices for chikungunya outbreaks in the department of Santa Cruz in Bolivia, several countries in Africa and Southeast Asia. ...","https://content.govdelivery.com/accounts/WIDHS/bulletins/3ef6c44",,"content.govdelivery.com","low",,"{""title"":""Travel Health Update: July/August 2025"",""link"":""https://content.govdelivery.com/accounts/WIDHS/bulletins/3ef6c44"",""snippet"":""There are level 2 travel health notices for chikungunya outbreaks in the department of Santa Cruz in Bolivia, several countries in Africa and Southeast Asia. ...""}","2026-06-11 23:08:59.191932","2026-06-11 23:08:59.191932"
"ab7ab32a-f79e-47e3-9ff1-93cbc989263b","public_health","Public Health Alerts","112437-7-30-2025-PHAL, 7/30/2025, Health Alert: Prescriber Disruption in Northeast NJ ; 112405-6-4-2025-PHAL, 6/4/2025, Health Alert: Patients at risk of ...","https://phm.njlincs.net/",,"phm.njlincs.net","medium",,"{""title"":""Public Health Alerts"",""link"":""https://phm.njlincs.net/"",""snippet"":""112437-7-30-2025-PHAL, 7/30/2025, Health Alert: Prescriber Disruption in Northeast NJ ; 112405-6-4-2025-PHAL, 6/4/2025, Health Alert: Patients at risk of ...""}","2026-05-31 23:06:26.365705","2026-05-31 23:06:26.365705"
"ad11fbbc-3504-42e4-8479-dd63dcab8b6b","public_health","Health Alert Network (HAN) - CDC","CDC's Health Alert Network (HAN) is CDC's primary method of sharing cleared information about urgent public health incidents with public information officers.","https://www.cdc.gov/han/php/about/index.html",,"cdc.gov","high",,"{""title"":""Health Alert Network (HAN) - CDC"",""link"":""https://www.cdc.gov/han/php/about/index.html"",""snippet"":""CDC's Health Alert Network (HAN) is CDC's primary method of sharing cleared information about urgent public health incidents with public information officers."",""date"":""Apr 15, 2025""}","2026-05-31 23:06:25.664626","2026-05-31 23:06:25.664626"
"ad65e482-55a5-4e4f-ae73-65eed6c2b8f7","disaster","Disaster Information | FEMA.gov","Learn about the formal disaster declaration process, disaster types, how FEMA gets involved, and other resources.","https://www.fema.gov/disaster",,"fema.gov","low",,"{""title"":""Disaster Information | FEMA.gov"",""link"":""https://www.fema.gov/disaster"",""snippet"":""Learn about the formal disaster declaration process, disaster types, how FEMA gets involved, and other resources."",""date"":""Feb 27, 2025""}","2026-06-11 23:09:02.790214","2026-06-11 23:09:02.790214"
"ad72320d-42c7-4da0-a9ee-d174702882e4","fda_recalls","MedWatch The FDA Safety Information and Adverse Event ... - Scribd","The document lists various safety alerts and recalls issued by the FDA from January 2025 to April 2024, highlighting significant concerns regarding medical ...","https://www.scribd.com/document/831403467/MedWatch-the-FDA-Safety-Information-and-Adverse-Event-Reporting-Program-FDA-1",,"scribd.com","medium",,"{""title"":""MedWatch The FDA Safety Information and Adverse Event ... - Scribd"",""link"":""https://www.scribd.com/document/831403467/MedWatch-the-FDA-Safety-Information-and-Adverse-Event-Reporting-Program-FDA-1"",""snippet"":""The document lists various safety alerts and recalls issued by the FDA from January 2025 to April 2024, highlighting significant concerns regarding medical ...""}","2026-06-11 23:09:00.88031","2026-06-11 23:09:00.88031"
"b2afcd46-bef7-4581-b64a-f3c9354debf0","travel_advisory","State Department updates travel advisories for 2025: See the list","Level 3 urges travelers to ""reconsider travel."" Level 4, the highest of the travel warnings from the State Department, places a ""Do Not Travel"" ...","https://www.9news.com/article/news/nation-world/travel-advisories-countries-list-state-department/507-fa599a49-727c-4587-aeb9-ce968e77ea6b",,"9news.com","high",,"{""title"":""State Department updates travel advisories for 2025: See the list"",""link"":""https://www.9news.com/article/news/nation-world/travel-advisories-countries-list-state-department/507-fa599a49-727c-4587-aeb9-ce968e77ea6b"",""snippet"":""Level 3 urges travelers to \""reconsider travel.\"" Level 4, the highest of the travel warnings from the State Department, places a \""Do Not Travel\"" ..."",""date"":""Apr 7, 2025""}","2026-06-11 23:08:59.054218","2026-06-11 23:08:59.054218"
"b50f2cf8-b944-44a6-b149-eaa155916f50","fda_recalls","How Early is Too Early? CDRH Expands Early Alert ... - FDA Law Blog","On September 29, 2025, FDA announced that it would be expanding its use of “Early Alert” communications for potentially high-risk device ...","https://www.thefdalawblog.com/2025/10/how-early-is-too-early-cdrh-expands-early-alert-communications-for-potentially-high-risk-device-recalls/",,"thefdalawblog.com","medium",,"{""title"":""How Early is Too Early? CDRH Expands Early Alert ... - FDA Law Blog"",""link"":""https://www.thefdalawblog.com/2025/10/how-early-is-too-early-cdrh-expands-early-alert-communications-for-potentially-high-risk-device-recalls/"",""snippet"":""On September 29, 2025, FDA announced that it would be expanding its use of “Early Alert” communications for potentially high-risk device ..."",""date"":""Oct 1, 2025""}","2026-06-11 23:09:00.742567","2026-06-11 23:09:00.742567"
"b5ca44c9-c87e-4f8a-8f46-4e0aab0bbe8a","travel_advisory","United States - Traveler view | Travelers' Health - CDC","Official U.S. government health recommendations for traveling. Provided by the U.S. Centers for Disease Control and Prevention (CDC).","https://wwwnc.cdc.gov/travel/destinations/traveler/none/united-states",,"wwwnc.cdc.gov","low",,"{""title"":""United States - Traveler view | Travelers' Health - CDC"",""link"":""https://wwwnc.cdc.gov/travel/destinations/traveler/none/united-states"",""snippet"":""Official U.S. government health recommendations for traveling. Provided by the U.S. Centers for Disease Control and Prevention (CDC).""}","2026-06-11 23:08:58.296455","2026-06-11 23:08:58.296455"
"b9e64311-d52c-4f83-bf80-f701f8b49365","public_health","CAHAN San Diego Archives","See below for previous alerts sent to the San Diego medical and public health community. For alerts sent in 2025-2026, see Current CAHAN San Diego Alerts.","https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/cahan_san_diego/archives.html",,"sandiegocounty.gov","medium",,"{""title"":""CAHAN San Diego Archives"",""link"":""https://www.sandiegocounty.gov/content/sdc/hhsa/programs/phs/cahan_san_diego/archives.html"",""snippet"":""See below for previous alerts sent to the San Diego medical and public health community. For alerts sent in 2025-2026, see Current CAHAN San Diego Alerts.""}","2026-05-31 23:06:27.063188","2026-05-31 23:06:27.063188"
"bb1bdca6-d006-4237-b853-ba59a9459848","public_health","California Health Alerts - CDPH - CA.gov","The California Health Alert Network (CAHAN) is the official public health alerting and notification program for California.","https://www.cdph.ca.gov/Programs/OPA/Pages/CAHAN/CAHAN.aspx",,"cdph.ca.gov","medium",,"{""title"":""California Health Alerts - CDPH - CA.gov"",""link"":""https://www.cdph.ca.gov/Programs/OPA/Pages/CAHAN/CAHAN.aspx"",""snippet"":""The California Health Alert Network (CAHAN) is the official public health alerting and notification program for California."",""date"":""8 days ago""}","2026-05-31 23:06:26.4355","2026-05-31 23:06:26.4355"
"bccddf0b-befe-49c3-8f60-e9a94b373256","public_health","News & Alerts | Texas DSHS","The Texas Department of State Health Services (DSHS) is preparing for the annual Cyclospora outbreak season that runs from May to August. In 2025, Texas had ...","https://www.dshs.texas.gov/news-alerts",,"dshs.texas.gov","medium",,"{""title"":""News & Alerts | Texas DSHS"",""link"":""https://www.dshs.texas.gov/news-alerts"",""snippet"":""The Texas Department of State Health Services (DSHS) is preparing for the annual Cyclospora outbreak season that runs from May to August. In 2025, Texas had ...""}","2026-05-31 23:06:26.64412","2026-05-31 23:06:26.64412"
"c0ea4b1c-a2be-4407-a201-bfc4a1c88ec3","fda_recalls","FDA Expands Medical Device Recall Alerts... - STAT Surgical Supply","FDA Expands Medical Device Recall Alerts to All Devices, Urging Hospitals and Manufacturers to Strengthen Safety Systems · 1. Update standard ...","https://www.statsurgicalsupply.com/news/fda-expands-medical-device-recall-alert-system-to-cover-entire-industry-surgical-stakeholdes-advised-to-increase-vigilance?srsltid=AfmBOoov0P_nnnINRFDgiwgma4CL7eV3FA31FN7YzsmoYsX26PwoOBkE",,"statsurgicalsupply.com","medium",,"{""title"":""FDA Expands Medical Device Recall Alerts... - STAT Surgical Supply"",""link"":""https://www.statsurgicalsupply.com/news/fda-expands-medical-device-recall-alert-system-to-cover-entire-industry-surgical-stakeholdes-advised-to-increase-vigilance?srsltid=AfmBOoov0P_nnnINRFDgiwgma4CL7eV3FA31FN7YzsmoYsX26PwoOBkE"",""snippet"":""FDA Expands Medical Device Recall Alerts to All Devices, Urging Hospitals and Manufacturers to Strengthen Safety Systems · 1. Update standard ..."",""date"":""Oct 3, 2025""}","2026-06-11 23:09:00.604871","2026-06-11 23:09:00.604871"
